station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0;tso005hs;tso010hs;tso020hs
NEU;27.05.2026 14:00;29.9;29.4;30.4;39.9;39.5;32.9;13.9;11.8;965.3;1018.9;1022.7;;;3.6;169;2.1;7.6;13;3.6;13;;;0;;872;399;;;;60;0.675;;;
NEU;27.05.2026 15:00;29.5;29;30.2;38.3;37.5;32.8;13.5;11.5;964.8;1018.4;1022.2;;;3.1;177;1.9;6.8;11.2;3.1;11.2;;;0;;742;394;;;;60;0.568;;;
NEU;27.05.2026 16:00;29.8;28.9;30.5;36.2;34.8;30.2;12.6;10.4;964.4;1018;1021.8;;;5.9;230;2;7.2;21.2;5.7;20.5;;;0;;580;390;;;;60;0.453;;;
NEU;27.05.2026 17:00;29.5;29.1;30.1;31.2;28.3;26.2;10.8;8.1;964.1;1017.7;1021.4;;;6.4;336;3.4;12.2;23;6.3;22.7;;;0;;392;382;;;;60;0.379;;;
NEU;27.05.2026 18:00;28;27.2;28.7;25.2;23.6;30.1;11.4;8.9;964;1017.9;1021.3;;;8.4;338;4.3;15.5;30.2;7.9;28.4;;;0;;212;377;;;;60;0.284;;;
NEU;27.05.2026 19:00;26.9;26.6;27.2;23.4;23.3;30.2;10.7;8;964.2;1018.3;1021.6;;;10.5;340;5.2;18.7;37.8;9.8;35.3;;;0;;44;371;;;;16;0.235;;;
NEU;27.05.2026 20:00;26.2;26;26.5;23.3;23.2;29.7;10.1;7.1;964.5;1018.7;1021.9;;;12.4;341;5.9;21.2;44.6;11.7;42.1;;;0;;1;368;;;;0;0.136;;;
NEU;27.05.2026 21:00;25.3;24.2;25.9;21.9;18.4;37.5;12;9.7;964.7;1019.1;1022.1;;;12.3;350;4.9;17.6;44.3;11.4;41;;;0;;0;366;;;;0;0.101;;;
NEU;27.05.2026 22:00;23.3;22.6;23.9;16.3;16.1;44;12.5;10.3;965.1;1019.9;1022.5;;;2.6;13;1.5;5.4;9.4;2.6;9.4;;;0;;0;375;;;;0;0.04;;;
NEU;27.05.2026 23:00;22.2;22.1;22.5;15.2;14.6;46.9;12.6;10.4;965;1020.1;1022.4;;;3.5;21;1.2;4.3;12.6;3.4;12.2;;;0;;0;370;;;;0;0.03;;;
NEU;28.05.2026 00:00;22.5;21.7;22.9;14.2;13.9;45.6;12.4;10.1;964.9;1019.9;1022.3;;;5.5;56;2.3;8.3;19.8;5.3;19.1;;;0;;0;361;;;;0;0.039;;;
NEU;28.05.2026 01:00;23.3;23.2;23.5;17.6;15.1;44.4;12.7;10.5;964.8;1019.6;1022.2;;;11.8;45;4.9;17.6;42.5;11.2;40.3;;;0;;0;360;;;;0;0.083;;;
NEU;28.05.2026 02:00;23;22.8;23.2;19.7;19.4;44.6;12.5;10.3;964.7;1019.6;1022.1;;;11.4;42;6.3;22.7;41;11.3;40.7;;;0;;0;358;;;;0;0.096;;;
NEU;28.05.2026 03:00;22.6;22.4;22.8;19.1;18.5;44.8;12.3;10;964.7;1019.7;1022.1;;;10.7;49;5.1;18.4;38.5;10.5;37.8;;;0;;0;357;;;;0;0.083;;;
NEU;28.05.2026 04:00;21.7;20.3;22.5;18.1;16.3;52.2;13.5;11.4;964.9;1020.1;1022.3;;;9.9;51;4;14.4;35.6;9.5;34.2;;;0;;1;353;;;;0;0.054;;;
NEU;28.05.2026 05:00;20.4;20.1;20.7;16.1;15.5;62.3;14.9;13;965.2;1020.7;1022.6;;;5.5;72;2.2;7.9;19.8;5.3;19.1;;;0;;59;348;;;;36;0.07;;;
NEU;28.05.2026 06:00;21.4;21.2;21.5;22.8;19.4;59;15;13;965.6;1020.9;1023;;;4.4;56;1.8;6.5;15.8;4.2;15.1;;;0;;202;349;;;;60;0.143;;;
NEU;28.05.2026 07:00;22.6;22.1;23.3;27.9;26.3;55.4;15.2;13.2;965.8;1020.9;1023.2;;;7.7;76;3.8;13.7;27.7;7.6;27.4;;;0;;381;351;;;;60;0.291;;;
NEU;28.05.2026 08:00;24.1;23.9;24.3;30.9;29.9;47;14.1;12.1;965.9;1020.6;1023.3;;;10.6;69;5.8;20.9;38.2;10.4;37.4;;;0;;543;354;;;;60;0.447;;;
NEU;28.05.2026 09:00;25.5;24.5;26.3;34.1;32.9;43.7;14.3;12.3;966.1;1020.6;1023.5;;;10.6;67;5.2;18.7;38.2;10.1;36.4;;;0;;713;355;;;;60;0.562;;;
NEU;28.05.2026 10:00;27.1;26.5;28.1;37.1;36.4;40.6;14.5;12.5;966;1020.2;1023.4;;;9.1;66;4.7;16.9;32.8;8.8;31.7;;;0;;828;362;;;;60;0.653;;;
NEU;28.05.2026 11:00;28;27.4;29.2;38.7;38.5;39.2;14.8;12.8;965.7;1019.7;1023.1;;;8.6;74;4.3;15.5;31;8.2;29.5;;;0;;905;365;;;;60;0.713;;;
NEU;28.05.2026 12:00;28.7;28.4;29.1;39.3;39;35.9;14.1;12.1;965.3;1019.2;1022.7;;;9.4;75;5.2;18.7;33.8;9.2;33.1;;;0;;938;367;;;;60;0.768;;;
NEU;28.05.2026 13:00;29.2;28.8;29.6;39.4;39.1;31.8;12.9;10.7;965;1018.7;1022.4;;;9.3;80;5.2;18.7;33.5;9.1;32.8;;;0;;912;374;;;;60;0.769;;;
NEU;28.05.2026 14:00;29.4;28.7;30.5;39.1;38.7;31.7;13;10.8;964.8;1018.4;1022.2;;;8.6;85;4.4;15.8;31;8.3;29.9;;;0;;843;376;;;;60;0.708;;;
NEU;28.05.2026 15:00;28.3;27.6;29.2;35.3;32.2;33.6;12.9;10.7;964.5;1018.3;1021.9;;;8.6;85;4.6;16.6;31;8.4;30.2;;;0;;580;375;;;;47;0.536;;;
NEU;28.05.2026 16:00;29;28.4;29.5;34.6;33.6;28.8;11.5;9;964.3;1018;1021.7;;;7.8;59;4.1;14.8;28.1;7.6;27.4;;;0;;564;371;;;;60;0.511;;;
NEU;28.05.2026 17:00;28.1;27.4;28.8;31.3;28.1;29;11;8.4;964.4;1018.3;1021.8;;;7.9;37;4.1;14.8;28.4;7.8;28.1;;;0;;400;366;;;;60;0.394;;;
NEU;28.05.2026 18:00;26.2;25.5;26.6;24;22.4;32.7;11.1;8.5;964.6;1018.8;1022;;;11.7;4;5.3;19.1;42.1;11.3;40.7;;;0;;220;354;;;;60;0.302;;;
NEU;28.05.2026 19:00;25;24.7;25.3;21.3;20.4;34.4;10.9;8.3;964.8;1019.3;1022.2;;;12.5;2;4.9;17.6;45;11.6;41.8;;;0;;44;349;;;;17;0.203;;;
NEU;28.05.2026 20:00;24;23.1;24.7;19;16.1;35.2;10.4;7.6;965.2;1019.9;1022.6;;;10.7;24;3.6;13;38.5;10.3;37.1;;;0;;1;345;;;;0;0.074;;;
NEU;28.05.2026 21:00;22.6;22.2;22.8;14;13.7;38.4;10.5;7.7;965.7;1020.8;1023.1;;;3.9;53;1.3;4.7;14;3.9;14;;;0;;0;350;;;;0;0.017;;;
NEU;28.05.2026 22:00;22;21.4;22.7;14.1;13.5;41;10.8;8.2;966.1;1021.3;1023.5;;;5.1;43;2;7.2;18.4;5.1;18.4;;;0;;0;353;;;;0;0.037;;;
NEU;28.05.2026 23:00;22.4;21.4;23;15.1;13.6;42.8;11.5;9;966.3;1021.4;1023.7;;;7.9;55;3;10.8;28.4;7.6;27.4;;;0;;0;353;;;;0;0.054;;;
NEU;29.05.2026 00:00;21.8;21.2;22.4;14.4;13;45.5;11.9;9.5;966.2;1021.4;1023.6;;;8.1;49;3.3;11.9;29.2;7.6;27.4;;;0;;0;349;;;;0;0.054;;;
NEU;29.05.2026 01:00;21.9;21.5;22.4;16.6;16.1;44.8;11.7;9.4;965.8;1021;1023.2;;;8.8;50;4.1;14.8;31.7;8.4;30.2;;;0;;0;342;;;;0;0.065;;;
NEU;29.05.2026 02:00;20;19.1;21.1;14.8;12.7;55.6;12.9;10.8;965.7;1021.3;1023.1;;;6.5;77;2.9;10.4;23.4;6.4;23;;;0;;0;334;;;;0;0.032;;;
NEU;29.05.2026 03:00;18.8;18.3;19.3;11.2;10.2;54.3;11.8;9.3;965.9;1021.8;1023.3;;;4.1;47;1.9;6.8;14.8;4;14.4;;;0;;0;330;;;;0;0.013;;;
NEU;29.05.2026 04:00;18.3;17.9;18.7;10;9.7;51.4;10.8;8.1;966;1021.9;1023.4;;;4;52;1.8;6.5;14.4;3.9;14;;;0;;2;327;;;;0;0.013;;;
NEU;29.05.2026 05:00;18.5;17.7;19.1;11.2;9.8;51.3;10.9;8.2;966.3;1022.2;1023.7;;;4.5;61;2;7.2;16.2;4.4;15.8;;;0;;64;326;;;;47;0.074;;;
NEU;29.05.2026 06:00;19.5;19.3;19.9;21.2;17;52.2;11.8;9.4;966.6;1022.3;1024.1;;;5;79;2.6;9.4;18;4.9;17.6;;;0;;219;326;;;;60;0.165;;;
NEU;29.05.2026 07:00;21.3;20.4;22.1;27.3;25.3;42.1;10.6;7.8;966.9;1022.3;1024.4;;;9.3;76;4.6;16.6;33.5;9.3;33.5;;;0;;409;326;;;;60;0.332;;;
NEU;29.05.2026 08:00;22.8;22.1;23.8;30.8;29.4;36.1;10;7;967.2;1022.3;1024.7;;;9.6;70;5.2;18.7;34.6;9.3;33.5;;;0;;585;329;;;;60;0.469;;;
NEU;29.05.2026 09:00;24.1;23.3;24.9;34;33.2;34.2;10.3;7.4;967.2;1022.1;1024.7;;;10.1;72;5.3;19.1;36.4;9.5;34.2;;;0;;737;334;;;;60;0.58;;;
NEU;29.05.2026 10:00;26;25.6;26.3;36.6;35.4;31;10.4;7.5;967;1021.4;1024.5;;;9.7;68;5.3;19.1;34.9;9.3;33.5;;;0;;855;341;;;;60;0.687;;;
NEU;29.05.2026 11:00;27.2;26.4;28;38.6;37;27.9;10;7;966.9;1021.1;1024.4;;;9.2;74;5.3;19.1;33.1;8.9;32;;;0;;928;345;;;;60;0.758;;;
NEU;29.05.2026 12:00;28.9;28.1;30;40;39.6;23.6;9.4;6.1;966.5;1020.3;1024;;;10.7;67;5.4;19.4;38.5;10.6;38.2;;;0;;956;350;;;;60;0.818;;;
NEU;29.05.2026 13:00;29.5;29.3;29.8;40;39.8;21.1;8.7;5;966.2;1019.9;1023.6;;;10.4;74;5.7;20.5;37.4;10;36;;;0;;930;354;;;;60;0.824;;;
NEU;29.05.2026 14:00;29.7;29.5;30.1;39.2;38.9;20.4;8.5;4.7;965.9;1019.6;1023.3;;;10.8;71;5.8;20.9;38.9;10.6;38.2;;;0;;855;357;;;;60;0.782;;;
NEU;29.05.2026 15:00;29.6;29.4;30;38.1;37.1;19.6;8.2;4;965.6;1019.3;1023;;;10.6;68;5.9;21.2;38.2;10.2;36.7;;;0;;736;359;;;;60;0.711;;;
NEU;29.05.2026 16:00;29.2;28.9;29.5;36;35;21.5;8.7;4.9;965.2;1019;1022.6;;;9.4;71;5.4;19.4;33.8;9.1;32.8;;;0;;583;359;;;;60;0.581;;;
NEU;29.05.2026 17:00;28.6;27.9;29;32.3;29.5;23.2;9.1;5.6;964.9;1018.7;1022.3;;;9.5;65;4.5;16.2;34.2;9.1;32.8;;;0;;408;357;;;;60;0.428;;;
NEU;29.05.2026 18:00;26.7;25.8;28;23.8;19.9;25.8;9.1;5.5;964.7;1018.9;1022.1;;;6.6;33;3.3;11.9;23.8;6.5;23.4;;;0;;216;353;;;;60;0.248;;;
NEU;29.05.2026 19:00;25.4;25.1;25.7;17.7;16.5;27.5;8.9;5.2;964.8;1019.3;1022.2;;;6.3;23;3.4;12.2;22.7;6.3;22.7;;;0;;43;351;;;;18;0.168;;;
NEU;29.05.2026 20:00;24.4;23.7;24.9;15.3;14.5;35.8;10.9;8.2;965.1;1019.7;1022.5;;;5.9;19;2.6;9.4;21.2;5.8;20.9;;;0;;1;355;;;;0;0.062;;;
NEU;29.05.2026 21:00;23.5;23;24.2;14.2;13.7;38.7;11.2;8.6;965.5;1020.3;1022.9;;;5.6;34;2.5;9;20.2;5.5;19.8;;;0;;0;352;;;;0;0.049;;;
NEU;29.05.2026 22:00;22.5;21;24.2;13.7;13.2;46.1;12.4;10;965.6;1020.6;1023;;;5.6;15;2.1;7.6;20.2;5.5;19.8;;;0;;0;350;;;;0;0.032;;;
NEU;29.05.2026 23:00;21;20.5;21.7;12.5;12;49;12.2;9.9;965.8;1021.2;1023.2;;;1.8;252;0.9;3.2;6.5;1.8;6.5;;;0;;0;346;;;;0;0.001;;;
NEU;30.05.2026 00:00;20;19.3;21.2;11.5;11;54.8;12.8;10.6;965.7;1021.2;1023.1;;;3.6;180;1.1;4;13;3.6;13;;;0;;0;335;;;;0;0.001;;;
NEU;30.05.2026 01:00;18.8;18.2;19;10.3;9.7;49.3;10.7;8;965.5;1021.4;1022.9;;;1.6;360;0.4;1.4;5.8;1.6;5.8;;;0;;0;331;;;;0;-0.018;;;
NEU;30.05.2026 02:00;18;17.6;18.6;9.4;9.3;49.7;10.3;7.3;965.5;1021.5;1022.9;;;1.2;360;0.5;1.8;4.3;1.2;4.3;;;0;;0;329;;;;0;-0.016;;;
NEU;30.05.2026 03:00;17.1;16.9;17.4;9.2;9.1;55.9;10.9;8.2;965.4;1021.6;1022.8;;;1.6;63;0.8;2.9;5.8;1.6;5.8;;;0;;0;327;;;;0;-0.006;;;
NEU;30.05.2026 04:00;16.4;15.7;17.1;9;8.8;58.3;10.8;8.1;965.3;1021.6;1022.7;;;1.3;45;0.5;1.8;4.7;1.3;4.7;;;0;;1;328;;;;0;-0.013;;;
NEU;30.05.2026 05:00;15.9;15.6;16.1;11.1;9.6;65.2;11.8;9.3;965.4;1021.8;1022.8;;;1.7;72;0.9;3.2;6.1;1.7;6.1;;;0;;41;331;;;;0;0.038;;;
NEU;30.05.2026 06:00;16.2;15.8;16.5;15;13.4;65.7;12.1;9.7;965.5;1021.9;1022.9;;;1.1;135;0.4;1.4;4;1;3.6;;;0;;123;329;;;;0;0.073;;;
NEU;30.05.2026 07:00;17.4;16.8;17.9;21.2;17.4;62;12.3;10;965.6;1021.7;1023;;;1.5;117;0.6;2.2;5.4;1.5;5.4;;;0;;317;336;;;;34;0.183;;;
NEU;30.05.2026 08:00;19.4;17.7;20.5;27.3;24.9;57.8;13;10.9;965.8;1021.5;1023.2;;;3.7;119;1.1;4;13.3;3.6;13;;;0;;480;336;;;;59;0.299;;;
NEU;30.05.2026 09:00;21.7;18.8;23.6;32.7;30.6;47.9;12.3;10;965.7;1020.9;1023.1;;;4.2;115;2;7.2;15.1;4.1;14.8;;;0;;682;340;;;;60;0.453;;;
NEU;30.05.2026 10:00;22.7;21.6;23.8;34.3;33;44.8;12.3;10.1;965.5;1020.5;1022.9;;;3.9;144;1.6;5.8;14;3.8;13.7;;;0;;759;350;;;;60;0.513;;;
NEU;30.05.2026 11:00;23.7;22.5;25.3;36.6;35.3;38.9;11.4;8.8;965.3;1020.2;1022.7;;;3.2;184;1.6;5.8;11.5;3.2;11.5;;;0;;868;349;;;;60;0.596;;;
NEU;30.05.2026 12:00;26;24.6;27.8;38.8;38.1;34.6;11.6;9.1;964.9;1019.2;1022.3;;;3.4;190;1.8;6.5;12.2;3.4;12.2;;;0;;933;350;;;;60;0.669;;;
NEU;30.05.2026 13:00;26.4;25.3;27.5;38.7;37;31.5;10.8;8.2;964.2;1018.4;1021.5;;;3.4;176;1.5;5.4;12.2;3.3;11.9;;;0;;829;358;;;;60;0.6;;;
NEU;30.05.2026 14:00;26.7;25.4;28.4;37.9;35.6;28.8;10.1;7;963.5;1017.7;1020.8;;;2.7;184;1.4;5;9.7;2.6;9.4;;;0;;797;365;;;;60;0.573;;;
NEU;30.05.2026 15:00;27.6;26.8;28.5;36.9;35.3;27.1;10;7;963;1016.9;1020.3;;;3.5;197;2.2;7.9;12.6;3.5;12.6;;;0;;636;367;;;;59;0.499;;;
NEU;30.05.2026 16:00;27.5;26.5;28.5;35.1;31.8;28.7;10.5;7.7;962.5;1016.3;1019.7;;;2.9;208;1.5;5.4;10.4;2.9;10.4;;;0;;497;373;;;;44;0.375;;;
NEU;30.05.2026 17:00;26.4;26.1;26.6;29.8;27.7;33.1;11.4;8.9;962.1;1016.1;1019.3;;;2.7;222;1.5;5.4;9.7;2.7;9.7;;;0;;253;363;;;;48;0.219;;;
NEU;30.05.2026 18:00;25.3;24.4;26.1;22.9;20.8;35.9;11.5;9;961.8;1016.1;1019;;;2.6;280;1.4;5;9.4;2.6;9.4;;;0;;104;364;;;;5;0.123;;;
NEU;30.05.2026 19:00;23.7;23.2;24.4;19.5;18.1;37.1;10.9;8.2;961.9;1016.5;1019.1;;;2.7;297;1.4;5;9.7;2.7;9.7;;;0;;43;372;;;;0;0.071;;;
NEU;30.05.2026 20:00;22.3;21.5;23.1;16.4;14.9;38.5;10.4;7.5;962;1016.9;1019.2;;;1.5;301;0.7;2.5;5.4;1.4;5;;;0;;1;371;;;;0;0.021;;;
NEU;30.05.2026 21:00;20.9;20.7;21.1;13.8;13.4;39.4;9.8;6.6;962.3;1017.5;1019.5;;;1;360;0.3;1.1;3.6;1;3.6;;;0;;0;356;;;;0;0.002;;;
NEU;30.05.2026 22:00;20.1;19.9;20.4;13;12.4;40.5;9.6;6.3;962.3;1017.7;1019.6;;;0.8;45;0.2;0.7;2.9;0.8;2.9;;;0;;0;347;;;;0;-0.02;;;
NEU;30.05.2026 23:00;19.4;19.2;19.6;11.8;11.3;42.7;9.6;6.4;962.2;1017.7;1019.5;;;0.8;225;0.2;0.7;2.9;0.8;2.9;;;0;;0;344;;;;0;-0.02;;;
NEU;31.05.2026 00:00;18.5;18.2;19;10.9;10.7;47.5;10.1;7.1;962.1;1017.8;1019.3;;;1.6;259;0.6;2.2;5.8;1.6;5.8;;;0;;0;339;;;;0;-0.006;;;
NEU;31.05.2026 01:00;17.8;17.5;18;10.5;10.2;51.7;10.5;7.7;962;1017.8;1019.2;;;0.7;180;0.2;0.7;2.5;0.7;2.5;;;0;;0;337;;;;0;-0.021;;;
NEU;31.05.2026 02:00;17;16.5;17.5;10.1;9.8;57.2;11.1;8.4;961.8;1017.8;1019;;;0.8;45;0.3;1.1;2.9;0.8;2.9;;;0;;0;335;;;;0;-0.017;;;
NEU;31.05.2026 03:00;16.5;16.1;16.9;9.6;9.6;57.3;10.7;8;961.5;1017.6;1018.7;;;0.8;45;0.4;1.4;2.9;0.8;2.9;;;0;;0;333;;;;0;-0.015;;;
NEU;31.05.2026 04:00;16.1;16;16.4;9.6;9.4;59.5;10.9;8.2;961.5;1017.6;1018.7;;;1.1;256;0.4;1.4;4;1.1;4;;;0;;3;335;;;;0;-0.012;;;
NEU;31.05.2026 05:00;16.4;16.3;16.7;11.2;10.1;61.6;11.5;9;961.6;1017.7;1018.8;;;1;225;0.4;1.4;3.6;1;3.6;;;0;;41;334;;;;0;0.03;;;
NEU;31.05.2026 06:00;17.4;16.5;17.9;18.8;12.8;70.2;14;11.9;961.8;1017.7;1019;;;1.2;162;0.4;1.4;4.3;1.2;4.3;;;0;;195;338;;;;48;0.102;;;
NEU;31.05.2026 07:00;18.6;18.2;18.9;26.1;24.1;69;14.8;12.8;961.9;1017.5;1019.1;;;2.3;173;0.9;3.2;8.3;2.3;8.3;;;0;;353;341;;;;60;0.207;;;
NEU;31.05.2026 08:00;20;19;20.6;30.7;27.5;66.1;15.4;13.5;961.9;1017.2;1019.1;;;3.1;159;1;3.6;11.2;3;10.8;;;0;;548;345;;;;60;0.336;;;
NEU;31.05.2026 09:00;23.1;21;24.6;35.1;32.6;54.9;15.5;13.5;961.6;1016.3;1018.8;;;4.7;222;1.7;6.1;16.9;4.6;16.6;;;0;;698;356;;;;60;0.469;;;
NEU;31.05.2026 10:00;25.9;24.5;27;38.4;37.2;46.5;15.5;13.5;961.2;1015.4;1018.4;;;5.6;231;2.3;8.3;20.2;5.5;19.8;;;0;;789;367;;;;60;0.573;;;
NEU;31.05.2026 11:00;27;26.1;28.1;38.9;37.5;40.8;14.6;12.6;960.7;1014.6;1017.9;;;5.5;240;2.4;8.6;19.8;5.4;19.4;;;0;;801;380;;;;60;0.605;;;
NEU;31.05.2026 12:00;27.6;26.3;30;35.4;30.3;39.8;14.7;12.7;960.1;1013.9;1017.3;;;6.2;238;2.7;9.7;22.3;6;21.6;;;0;;469;407;;;;19;0.421;;;
NEU;31.05.2026 13:00;27.6;26.6;28.2;35.2;30.5;44.6;16.4;14.4;959.9;1013.6;1017;;;9.4;294;3.9;14;33.8;9;32.4;;;0;;604;408;;;;30;0.516;;;
NEU;31.05.2026 14:00;27.9;26.6;29;38.4;34.4;43.1;16.1;14.1;959.5;1013.1;1016.6;;;11.9;283;5.5;19.8;42.8;11.4;41;;;0;;770;405;;;;39;0.637;;;
NEU;31.05.2026 15:00;24.7;23.4;25.9;28.1;25.7;49.5;15.4;13.4;959.6;1013.9;1016.7;;;16.1;299;6.7;24.1;58;15.6;56.2;;;0;;245;397;;;;0;0.328;;;
NEU;31.05.2026 16:00;22.3;21.3;22.8;22.7;21;52;13.9;11.9;959.4;1014.2;1016.5;;;17.8;309;8.6;31;64.1;16.8;60.5;;;0;;66;396;;;;0;0.247;;;
NEU;31.05.2026 17:00;21.2;20.8;21.5;21.5;20.9;57.3;14.4;12.4;959.5;1014.6;1016.6;;;18.9;326;9.4;33.8;68;17.7;63.7;;;0;;97;387;;;;0;0.235;;;
NEU;31.05.2026 18:00;21.3;21.1;21.6;21.5;21.3;63.6;16.1;14.2;960.2;1015.2;1017.4;;;13.2;306;3;10.8;47.5;12.7;45.7;;;0;;73;385;;;;0;0.11;;;
NEU;31.05.2026 19:00;21.5;21.1;21.6;20.8;20.1;60.7;15.5;13.6;960.9;1015.9;1018.1;;;8.2;302;2.6;9.4;29.5;8.2;29.5;;;0;;22;392;;;;0;0.079;;;
NEU;31.05.2026 20:00;19.1;18.4;20.3;16.4;14.8;65.6;14.5;12.5;961.4;1016.9;1018.6;;;12.9;322;6;21.6;46.4;12.4;44.6;;;0.6;;0;393;;;;0;0.057;;;
NEU;31.05.2026 21:00;18.5;17.4;19.2;15.1;14.7;66;14;12;962.1;1017.8;1019.3;;;12;297;3.3;11.9;43.2;11.5;41.4;;;0.1;;0;389;;;;0;0.04;;;
NEU;31.05.2026 22:00;17.5;16.9;18;15.6;15.3;78.6;15.7;13.7;962.2;1018.1;1019.5;;;6.2;343;1.9;6.8;22.3;6;21.6;;;0.5;;0;388;;;;0;0.017;;;
NEU;31.05.2026 23:00;17.6;17.2;17.9;15.2;15;80;16.1;14.1;962.1;1018;1019.3;;;5.7;236;1.7;6.1;20.5;5.7;20.5;;;0;;0;374;;;;0;0.014;;;
NEU;01.06.2026 00:00;16.8;16.3;17.4;14.1;13.6;77;14.8;12.8;962.1;1018.1;1019.3;;;4.3;302;2.1;7.6;15.5;4.3;15.5;;;0;;0;364;;;;0;0.019;;;
NEU;01.06.2026 01:00;17.4;16.8;17.7;14.4;13.9;71;14.1;12.1;961.9;1017.8;1019.1;;;3.8;53;1;3.6;13.7;3.7;13.3;;;0;;0;376;;;;0;0.013;;;
NEU;01.06.2026 02:00;16.9;16.4;17.2;13.8;13;70.2;13.5;11.4;961.9;1017.9;1019.1;;;3.5;297;1.2;4.3;12.6;3.4;12.2;;;0;;0;365;;;;0;0.016;;;
NEU;01.06.2026 03:00;17;16.6;17.5;12;11.6;63.5;12.3;10;962;1018;1019.2;;;6.9;291;1.6;5.8;24.8;6.7;24.1;;;0;;0;344;;;;0;0.021;;;
NEU;01.06.2026 04:00;16.3;15.7;16.9;10.8;10.4;67.8;12.5;10.3;961.9;1018.1;1019.1;;;3.4;252;0.9;3.2;12.2;3.4;12.2;;;0;;1;336;;;;0;0.005;;;
NEU;01.06.2026 05:00;16.4;16.1;17.1;12;11.2;64.5;12;9.7;962.1;1018.3;1019.3;;;4.9;270;1.7;6.1;17.6;4.8;17.3;;;0;;32;335;;;;0;0.054;;;
NEU;01.06.2026 06:00;17.1;16.3;18.2;15.8;13.6;64.4;12.5;10.3;962.4;1018.4;1019.7;;;3.8;297;0.8;2.9;13.7;3.7;13.3;;;0;;142;336;;;;17;0.089;;;
NEU;01.06.2026 07:00;18.6;18.2;19.1;23.3;21.8;55;11.8;9.4;962.5;1018.2;1019.8;;;9.7;314;3.3;11.9;34.9;9.6;34.6;;;0;;409;333;;;;57;0.269;;;
NEU;01.06.2026 08:00;19.3;18.9;19.7;27.4;25;52.1;11.6;9.2;962.7;1018.2;1020;;;6.8;295;2.5;9;24.5;6.7;24.1;;;0;;543;334;;;;53;0.348;;;
NEU;01.06.2026 09:00;20.7;19.3;22.5;29.9;28.1;48.6;11.8;9.4;962.4;1017.7;1019.7;;;6.3;252;2.7;9.7;22.7;6.1;22;;;0;;604;341;;;;52;0.411;;;
NEU;01.06.2026 10:00;20.6;19.7;21.8;32.6;28.7;52.8;12.8;10.6;962.4;1017.7;1019.7;;;5.5;163;2.6;9.4;19.8;5.4;19.4;;;0;;770;350;;;;50;0.5;;;
NEU;01.06.2026 11:00;22;21.6;22.5;35.9;35.2;48.3;12.8;10.6;962;1016.9;1019.2;;;4.8;180;2.6;9.4;17.3;4.7;16.9;;;0;;906;343;;;;60;0.602;;;
NEU;01.06.2026 12:00;23.8;22.7;25.1;36.5;35.9;41.6;12.3;10;961.4;1016;1018.6;;;6.4;166;2.5;9;23;6.4;23;;;0;;919;343;;;;59;0.639;;;
NEU;01.06.2026 13:00;23.8;23.2;24.3;37.2;36;41.1;12.1;9.8;960.9;1015.4;1018.1;;;5.4;148;3.1;11.2;19.4;5;18;;;0;;907;343;;;;59;0.638;;;
NEU;01.06.2026 14:00;24.6;23.7;25.4;37.2;36.3;35.9;11.1;8.5;960.3;1014.6;1017.4;;;3.5;137;1.9;6.8;12.6;3.4;12.2;;;0;;864;348;;;;60;0.606;;;
NEU;01.06.2026 15:00;24.8;23.5;25.6;36.7;36;37.3;11.7;9.2;959.6;1013.8;1016.7;;;3.8;131;2.1;7.6;13.7;3.6;13;;;0;;727;354;;;;60;0.517;;;
NEU;01.06.2026 16:00;24.6;23.8;25.5;34.3;31.8;38.6;12;9.6;959;1013.3;1016.1;;;4.2;114;2.1;7.6;15.1;4.2;15.1;;;0;;559;354;;;;56;0.403;;;
NEU;01.06.2026 17:00;23;22.4;24.7;24.5;22.3;41.6;11.7;9.2;958.5;1013.1;1015.6;;;4.9;27;1.8;6.5;17.6;4.8;17.3;;;0;;159;354;;;;10;0.167;;;
NEU;01.06.2026 18:00;22.7;22.1;23.5;23.1;20.8;41.7;11.5;9;958.3;1012.9;1015.4;;;5.2;5;2.6;9.4;18.7;5.2;18.7;;;0;;167;357;;;;24;0.17;;;
NEU;01.06.2026 19:00;21.5;21.2;21.9;19.3;18.7;45.9;11.8;9.4;958.1;1012.9;1015.1;;;6.7;344;3.7;13.3;24.1;6.6;23.8;;;0;;38;345;;;;5;0.13;;;
NEU;01.06.2026 20:00;20.9;20.6;21.2;18.4;18.2;47.5;11.7;9.3;958.1;1013.1;1015.2;;;9;343;4.6;16.6;32.4;8.9;32;;;0;;1;347;;;;0;0.072;;;
NEU;01.06.2026 21:00;19.8;19;20.6;15.7;12.9;52.9;12.2;9.9;958.3;1013.5;1015.4;;;6.2;356;2.2;7.9;22.3;6.1;22;;;0;;0;343;;;;0;0.031;;;
NEU;01.06.2026 22:00;18;17.6;18.6;12.3;11.7;60.3;12.4;10.2;958.3;1013.9;1015.4;;;2;324;1;3.6;7.2;2;7.2;;;0;;0;341;;;;0;0.002;;;
